period,start_year,end_year,years_elapsed,iso3c,country,region,region_display,gdp_per_capita_start,gdp_per_capita_end,co2_per_capita_start,co2_per_capita_end,d_log_gdp,d_log_co2,gdp_change_pct,co2_change_pct,annualized_gdp_growth_pct,annualized_co2_growth_pct,decoupling_ratio,decoupling_classification,gdp_expansion,absolute_decoupling,relative_decoupling,coupled_expansion,any_decoupling,average_population
1990-2004,1990,2004,14,VNM,Viet Nam,Global_South,Global South,687.860316254161,1510.94449049599,0.314143053752967,1.14424418007545,0.7869044360462025,1.292651125924327,119.65862178589516,264.2430308120867,5.781711541422863,9.672912050928284,1.6427040777902413,Coupled expansion,True,False,False,True,False,72921761.5
1990-2004,1990,2004,14,VUT,Vanuatu,Global_South,Global South,2637.26084848443,2555.73432279339,0.688220554763851,0.42486789719558,-0.03140123258689442,-0.48233106986654123,-3.0913334089758715,-38.26573556185563,-0.22404316628090726,-3.3865498810559336,,"Economic contraction, emissions falling",False,False,False,False,False,176887.0
1990-2004,1990,2004,14,WSM,Samoa,Global_South,Global South,2534.12204893501,3535.73813824914,0.726446681889708,1.13074432614403,0.33307484083272154,0.4424663006260684,39.52517163627025,55.65413874596017,2.4076325089126493,3.210946870352105,1.3284290687337923,Coupled expansion,True,False,False,True,False,177645.5
1990-2004,1990,2004,14,YEM,"Yemen, Rep.",Global_South,Global South,1722.22439411789,2185.78999159086,0.511770638273911,0.925129916420184,0.2383606077299012,0.5920576252854511,26.91667816669183,80.7704169079419,1.7171521981636628,4.3196785057925124,2.483873618732934,Coupled expansion,True,False,False,True,False,17991514.5
1990-2004,1990,2004,14,ZAF,South Africa,Global_South,Global South,4544.23023212165,5187.35683424034,7.71150133307914,8.69023374521021,0.13236593954164988,0.11948694304804697,14.152597233578623,12.691852985004548,0.9499546932973946,0.8571306732428674,0.9027015821577692,Relative decoupling,True,False,True,False,True,44868844.5
1990-2004,1990,2004,14,ZMB,Zambia,Global_South,Global South,878.589205998477,895.475258534826,0.38898462132019,0.203153975614114,0.019037146448580344,-0.6495756168679502,1.9219508299284316,-47.773262880002356,0.13607211169139877,-4.533831551373046,-34.12148026609266,Absolute decoupling,True,True,False,False,True,9562183.5
1990-2004,1990,2004,14,ZWE,Zimbabwe,Global_South,Global South,1653.56521361694,1165.54447081543,1.71780776324539,0.838216656520482,-0.3497453576425782,-0.7175275935502162,-29.513244399598427,-51.20428056880646,-2.4672348152105616,-4.996074194017286,,"Economic contraction, emissions falling",False,False,False,False,False,11251588.5
2005-2014,2005,2014,9,ABW,Aruba,Global_South,Global South,29081.7066997897,26773.8226808518,3.94633072156501,4.12987912777252,-0.08268469622655594,0.04546192372183988,-7.935861683642365,4.651115660542504,-0.9145115197239928,0.5064104308049711,,"Economic contraction, emissions rising",False,False,False,False,False,102221.0
2005-2014,2005,2014,9,AFG,Afghanistan,Global_South,Global South,363.640141436773,575.146245808546,0.052297588398106,0.242701667084292,0.4584595927940631,1.5348827225454251,58.16357444370539,364.0781239027105,5.225970819414916,18.594808298032262,3.34791276411329,Coupled expansion,True,False,False,True,False,28598545.0
2005-2014,2005,2014,9,AGO,Angola,Global_South,Global South,2843.3966357968,3746.81619978613,0.810676972733782,1.13720270585859,0.27590712991932786,0.3384570917649828,31.772548107280297,40.27815567817241,3.1131092492297396,3.832241008065429,1.2267065800870889,Coupled expansion,True,False,False,True,False,23225965.0
2005-2014,2005,2014,9,ALB,Albania,Europe_NorthAmerica,Europe & North America,2712.86983830331,4045.11934884933,1.3776914859669,1.83944794209463,0.39950399986254936,0.2890562329718352,49.10849358623261,33.5166806814994,4.538928054570568,3.263868786404678,0.7235377695124102,Relative decoupling,True,False,True,False,True,2892627.0
2005-2014,2005,2014,9,ARE,United Arab Emirates,Global_South,Global South,55363.5661047143,44257.6514761082,26.2522643034306,24.5815838321273,-0.22389345464593013,-0.06575470662719729,-20.059969777959118,-6.363948084603798,-2.457016674947743,-0.7279454002221963,,"Economic contraction, emissions falling",False,False,False,False,False,6362115.0
2005-2014,2005,2014,9,ARG,Argentina,Global_South,Global South,11099.7509190602,13456.1319159151,3.91742679391727,4.41674615124171,0.19251223834175057,0.11996825197510264,21.22913400523785,12.74610563494769,2.1620659993467406,1.3419043703255973,0.6231720799076328,Relative decoupling,True,False,True,False,True,41120430.0
2005-2014,2005,2014,9,ARM,Armenia,Global_South,Global South,2240.09273209788,3393.09252326884,1.41835113145182,1.91144070608534,0.4152244910301732,0.29836223220658437,51.47107415018286,34.764986165928825,4.721687989561851,3.37069883956429,0.7185564403158079,Relative decoupling,True,False,True,False,True,3080100.0
2005-2014,2005,2014,9,ASM,American Samoa,Global_South,Global South,13284.2791128875,12203.0894714284,0.0017662539519932,0.0018703475105674,-0.084892159458267,0.05726335561032592,-8.138865739505519,5.893465005795506,-0.9388116031406213,0.6382879373266759,,"Economic contraction, emissions rising",False,False,False,False,False,55041.5
2005-2014,2005,2014,9,ATG,Antigua and Barbuda,Global_South,Global South,17301.2134317518,15967.284996712,2.16678599690997,3.15101672956683,-0.08023469830112973,0.37448020983536046,-7.7100282029451295,45.4235320913307,-0.8875345990109862,4.248669519231796,,"Economic contraction, emissions rising",False,False,False,False,False,84188.0
2005-2014,2005,2014,9,AUS,Australia,DevelopedAsia_Oceania,Developed Asia & Oceania,50972.640519744,56571.8062524437,19.0378039300894,16.8873574131124,0.10422170997565594,-0.11986142299318514,10.98464916788242,-11.29566479870191,1.1647499967304409,-1.322964456730169,-1.1500619498680487,Absolute decoupling,True,True,False,False,True,21826265.0
2005-2014,2005,2014,9,AUT,Austria,Europe_NorthAmerica,Europe & North America,40989.0131778975,43838.8345892137,9.77338007389313,7.71395434498633,0.0672159994883863,-0.23663142949046723,6.952647039702264,-21.071785946481103,0.7496402776935973,-2.5949745869905394,-3.520462855444898,Absolute decoupling,True,True,False,False,True,8387092.5
2005-2014,2005,2014,9,AZE,Azerbaijan,Global_South,Global South,2674.3688564996,5508.60265612676,3.72019280611546,3.64178419497101,0.7225975785597232,-0.02130177153151913,105.97766993655475,-2.107649125485067,8.359977093908388,-0.2364064690651424,-0.029479439405232555,Absolute decoupling,True,True,False,False,True,8963464.5
2005-2014,2005,2014,9,BDI,Burundi,Global_South,Global South,250.878933475935,261.296721752002,0.0242510542948156,0.0375470437605934,0.04068614051057029,0.43713455451755134,4.152516168547216,54.82643890092738,0.4530915978375738,4.9769384311707965,10.744065399960546,Coupled expansion,True,False,False,True,False,9193542.0
2005-2014,2005,2014,9,BEL,Belgium,Europe_NorthAmerica,Europe & North America,38645.2605193362,40533.9135027898,11.3572144110239,8.72331187181937,0.04771485227008654,-0.26385420529826886,4.887152934338701,-23.191448570768625,0.5315728868901637,-2.8891555802276314,-5.529812893577472,Absolute decoupling,True,True,False,False,True,10843837.0
2005-2014,2005,2014,9,BEN,Benin,Global_South,Global South,893.91536869992,1014.4330062135,0.332477109339693,0.494995287399714,0.12647401601600183,0.3979772284838561,13.481996364919514,48.88101270574259,1.4151871335202904,4.521195442780779,3.1467114038151753,Coupled expansion,True,False,False,True,False,9728074.0
2005-2014,2005,2014,9,BFA,Burkina Faso,Global_South,Global South,499.192797571217,624.576885187665,0.0817032694873567,0.15105767526533,0.2240820477708656,0.6145677000177157,25.117367122781896,84.88571658531443,2.5210549157331563,7.067072726930945,2.7426012308051555,Coupled expansion,True,False,False,True,False,16080792.0
2005-2014,2005,2014,9,BGD,Bangladesh,Global_South,Global South,739.203718353409,1159.40753475981,0.279053178068632,0.485260877115325,0.4500908571737563,0.5532842712298613,56.84546843763349,73.89548489427239,5.128170926522357,6.340500655061376,1.2292724066960274,Coupled expansion,True,False,False,True,False,151340357.5
2005-2014,2005,2014,9,BGR,Bulgaria,Europe_NorthAmerica,Europe & North America,5231.33811895255,6941.01853946718,6.8534654520215,6.68898259606321,0.2827814275260838,-0.02429264549309118,32.68151248569946,-2.3999954053868455,3.191898246470881,-0.2695543313895765,-0.08590608550786251,Absolute decoupling,True,True,False,False,True,7366272.0
2005-2014,2005,2014,9,BHR,Bahrain,Global_South,Global South,23439.6704353038,24135.4991304849,26.2934535823821,25.3239482048013,0.029253844990137168,-0.03756947760333196,2.968594192062879,-3.6872500394182106,0.32557155879511246,-0.41656857602819786,-1.2842577656372478,Absolute decoupling,True,True,False,False,True,1101692.0
2005-2014,2005,2014,9,BHS,"Bahamas, The",Global_South,Global South,33144.7878790275,30658.5344563722,2.50251530995016,2.97228863347441,-0.07797440344107898,0.17203588967814565,-7.501189724700341,18.77204593539954,-0.8626399846199173,1.9298962007481046,,"Economic contraction, emissions rising",False,False,False,False,False,363096.0
2005-2014,2005,2014,9,BIH,Bosnia and Herzegovina,Europe_NorthAmerica,Europe & North America,3217.81341615345,4412.67617817734,4.11237124047325,5.83357574795313,0.3157792829460213,0.3496303418959372,37.13275468445971,41.8543075717504,3.570938387942957,3.961225901574439,1.1071984793749194,Coupled expansion,True,False,False,True,False,3830661.0
2005-2014,2005,2014,9,BLR,Belarus,Europe_NorthAmerica,Europe & North America,3877.71738911289,6212.91667418659,6.21065065245296,6.77047133861776,0.47138378072247633,0.08630504074864631,60.22097669185562,9.013881435171257,5.377186058863126,0.9635575061226476,0.18308869392232602,Relative decoupling,True,False,True,False,True,9556215.0
2005-2014,2005,2014,9,BLZ,Belize,Global_South,Global South,6337.12389222378,6116.49578852783,0.539446825700405,0.586089194464108,-0.03543567179978879,0.08292776932336188,-3.481517916458521,8.646332973253411,-0.392955587619348,0.925677798485669,,"Economic contraction, emissions rising",False,False,False,False,False,314327.0
2005-2014,2005,2014,9,BMU,Bermuda,Europe_NorthAmerica,Europe & North America,122143.799577518,103941.982606956,2.9659868284671,4.28150923200428,-0.16136615175966895,0.36709576887104656,-14.901957392450683,44.353615832376335,-1.7769793978962944,4.163169250713938,,"Economic contraction, emissions rising",False,False,False,False,False,63120.0
2005-2014,2005,2014,9,BOL,Bolivia,Global_South,Global South,2156.18670325307,2900.90241586338,1.06158115040733,1.7940087500212,0.29668062011695895,0.5246931929606473,34.53855417468004,68.99402832584552,3.3513862642036374,6.003215615835211,1.7685455583644125,Coupled expansion,True,False,False,True,False,10104821.0
2005-2014,2005,2014,9,BRA,Brazil,Global_South,Global South,7409.56827992249,9338.34170840985,1.99935674253319,2.7310345760982,0.23135651340602514,0.31185500291835067,26.030847623250942,36.595661894633814,2.6039535125935043,3.5257880804651975,1.3479413150173671,Coupled expansion,True,False,False,True,False,192386614.0
2005-2014,2005,2014,9,BRB,Barbados,Global_South,Global South,22250.0263806215,20713.7670210437,2.40299807224253,2.39628091453864,-0.071544641569119,-0.0027992380141039774,-6.90452826121507,-0.2795323800497851,-0.7917891660267684,-0.03109780823007391,,"Economic contraction, emissions falling",False,False,False,False,False,273527.0
2005-2014,2005,2014,9,BRN,Brunei Darussalam,Global_South,Global South,37312.2778797122,31148.7297405401,16.7426361599929,19.4524295140972,-0.18054897255544056,0.15001344364899571,-16.518820317114468,16.184986212502416,-1.986111399986279,1.6807849230439986,,"Economic contraction, emissions rising",False,False,False,False,False,387833.0
2005-2014,2005,2014,9,BTN,Bhutan,Global_South,Global South,1632.02169500573,2797.81883971908,0.82025790757934,1.54036274158106,0.5390205778374639,0.6301544019071461,71.43269898193705,87.79005083008813,6.172099880528825,7.252658111300514,1.1690729961281046,Coupled expansion,True,False,False,True,False,697502.0
2005-2014,2005,2014,9,BWA,Botswana,Global_South,Global South,5514.21742664705,6547.12254115892,2.38640952628899,3.29095543184208,0.17169590286028757,0.32138798131486146,18.73167186916551,37.904051906787075,1.9260457378040607,3.6355027429858744,1.871844208049515,Coupled expansion,True,False,False,True,False,2005960.5
2005-2014,2005,2014,9,CAF,Central African Republic,Global_South,Global South,427.968043155237,351.561554911625,0.0588974564039908,0.0349759105308854,-0.19666371069119215,-0.5211383507570031,-17.853316261723094,-40.61558398892845,-2.161450839128598,-5.6259704320258175,,"Economic contraction, emissions falling",False,False,False,False,False,4455996.0
2005-2014,2005,2014,9,CAN,Canada,Europe_NorthAmerica,Europe & North America,41006.2229523971,43643.2356440047,18.0601166179094,16.3774543965685,0.06232446769903177,-0.09780034811382121,6.430762215454089,-9.31700640112304,0.6948973701691674,-1.0807875990029858,-1.5692127301608798,Absolute decoupling,True,True,False,False,True,33838399.0
2005-2014,2005,2014,9,CHE,Switzerland,Europe_NorthAmerica,Europe & North America,76282.9840696619,83394.3712888211,6.32417274709346,4.9941693678652,0.08913091662997275,-0.2361081295336629,9.322376812979805,-21.030472006627576,0.9952636481800115,-2.5893108617138227,-2.6490037179115578,Absolute decoupling,True,True,False,False,True,7812882.0
2005-2014,2005,2014,9,CHL,Chile,Global_South,Global South,10104.4208391373,13285.9540361192,3.6175914799259,4.4057176939683,0.27373435473773,0.19709470587230338,31.48654680591816,21.785937367879438,3.0882187422466068,2.2140963942331116,0.7200218111502427,Relative decoupling,True,False,True,False,True,17106486.5
2005-2014,2005,2014,9,CHN,China,China,China,3465.81734409951,7686.57792954381,4.78299420120885,7.93164331637339,0.7965271912461791,0.5057934896457728,121.782545540955,65.83008430929631,9.253755343411264,5.780845923669298,0.6349983970471254,Relative decoupling,True,False,True,False,True,1337790000.0
2005-2014,2005,2014,9,CIV,Cote d'Ivoire,Global_South,Global South,1431.73320203111,1742.53693001178,0.318684175934195,0.426425227791211,0.19645631737241587,0.2912364674409703,21.70821543704875,33.8080959122562,2.2068463954020734,3.2888873106455385,1.4824489807007977,Coupled expansion,True,False,False,True,False,22297926.5
2005-2014,2005,2014,9,CMR,Cameroon,Global_South,Global South,1264.74345218659,1381.81938454907,0.320435144753662,0.402109837976095,0.0885317284345648,0.22704538067402724,9.256891756195262,25.48868142575973,0.9885399642498127,2.5548164752802416,2.5645650964765707,Coupled expansion,True,False,False,True,False,19567243.5
2005-2014,2005,2014,9,COD,"Congo, Dem. Rep.",Global_South,Global South,351.708486411683,481.830241883776,0.0422504365918147,0.0473985501773001,0.31478918787541144,0.1149769539725809,36.99704741266392,12.184758314385746,3.559545117360474,1.2857168805876507,0.36525064519715,Relative decoupling,True,False,True,False,True,68589483.0
2005-2014,2005,2014,9,COG,"Congo, Rep.",Global_South,Global South,2140.03686200251,2488.68118548992,1.17157455930687,1.0605360257884,0.15092987166370175,-0.099574156233951,16.291510192080082,-9.477718053570827,1.6911391301798862,-1.100281644811596,-0.659737897715965,Absolute decoupling,True,True,False,False,True,4336136.5
2005-2014,2005,2014,9,COL,Colombia,Global_South,Global South,4457.27537460443,6121.83982019825,1.46901976755809,1.82364474726519,0.3173249987613147,0.21624175335539925,37.344886857961804,24.140245593603062,3.5887278308084136,2.431783221807482,0.6814519946411528,Relative decoupling,True,False,True,False,True,44347203.0
2005-2014,2005,2014,9,COM,Comoros,Global_South,Global South,1274.6143662974,1342.32802421364,0.228961137347999,0.217145957220138,0.051761762995987226,-0.05298254189384277,5.312481932314994,-5.160343045423943,0.5767877517803832,-0.5869654967666449,-1.0235845695199792,Absolute decoupling,True,True,False,False,True,652090.0
2005-2014,2005,2014,9,CPV,Cabo Verde,Global_South,Global South,2514.16779255327,3383.8422809791,1.25186811374623,1.51095201102423,0.2970699821822631,0.18810299636961142,34.590948583532196,20.69578212218286,3.355857595279743,2.112027449977716,0.6331942224112145,Relative decoupling,True,False,True,False,True,498720.5
2005-2014,2005,2014,9,CRI,Costa Rica,Global_South,Global South,8655.33965418585,11422.6735793176,1.49160807652233,1.68785381694898,0.277423859049323,0.12360300711186728,31.9725630154031,13.156655794208039,3.1304878976145867,1.3828407480285465,0.4455384894991746,Relative decoupling,True,False,True,False,True,4514179.5
2005-2014,2005,2014,9,CUB,Cuba,Global_South,Global South,5182.35283601732,7392.48324633027,2.32679017565643,2.38402768086374,0.35520453784143236,0.024301649445974793,42.64723920286868,2.4599341103527905,4.025634761483499,0.270383205000968,0.0684159318280538,Relative decoupling,True,False,True,False,True,11274164.5
2005-2014,2005,2014,9,CYP,Cyprus,Europe_NorthAmerica,Europe & North America,25631.3671875,22373.578125,7.63016201306566,5.67256975156453,-0.13593616754771887,-0.2964668447245902,-12.71016500473211,-25.65597241774171,-1.499052504869891,-3.2404122236879163,,"Economic contraction, emissions falling",False,False,False,False,False,1118976.0
2005-2014,2005,2014,9,CZE,Czechia,Europe_NorthAmerica,Europe & North America,15147.7214417611,17118.0425571578,12.6378778002542,10.1886522126064,0.12228290680162779,-0.21542390627763774,13.00737621147887,-19.38003853462279,1.367971225289244,-2.3651795789894847,-1.761684538846521,Absolute decoupling,True,True,False,False,True,10368281.5
2005-2014,2005,2014,9,DEU,Germany,Europe_NorthAmerica,Europe & North America,36024.0947047021,41602.4661281668,10.2067903422435,9.61630846170469,0.1439714355078383,-0.05959276338220798,15.485112031799586,-5.785186730983815,1.6125460389004864,-0.6599544868412521,-0.41392074179161426,Absolute decoupling,True,True,False,False,True,81725961.0
2005-2014,2005,2014,9,DMA,Dominica,Global_South,Global South,7381.74728529453,8576.26367623609,0.856926702941776,0.950648686285933,0.14998797957129995,0.10379219179232665,16.182027706654402,10.936989479078596,1.6804972337390423,1.1599221008645744,0.6920033997990276,Relative decoupling,True,False,True,False,True,69553.5
2005-2014,2005,2014,9,DNK,Denmark,Europe_NorthAmerica,Europe & North America,52015.1841169021,52368.3625969272,9.34585026622716,6.41399137942491,0.006766963546763094,-0.37645066574340946,0.678991117730865,-31.37070253946853,0.07521675747916845,-4.096513746323183,-55.63066257738017,Absolute decoupling,True,True,False,False,True,5531453.5
2005-2014,2005,2014,9,DOM,Dominican Republic,Global_South,Global South,4549.24957008857,6430.27811051339,2.03684886147845,2.10372169025182,0.34605549962843796,0.032304071761154685,41.348106131451615,3.283151245931437,3.9199402143812234,0.359579070636018,0.09334939567739792,Relative decoupling,True,False,True,False,True,9770281.0
2005-2014,2005,2014,9,DZA,Algeria,Global_South,Global South,4223.60252133943,4634.10149179952,3.06259438261496,3.95441595238121,0.09275388540939389,0.2555705228773304,9.719166715761496,29.119806881013698,1.0359276864461364,2.8803755397356356,2.755361910170146,Coupled expansion,True,False,False,True,False,36157140.0
2005-2014,2005,2014,9,ECU,Ecuador,Global_South,Global South,4589.32849203452,6055.04172761485,2.08473639953538,2.71026279559796,0.27715755307417567,0.26240318255861395,31.937422612573883,30.00505945029741,3.127436357745328,2.958510372461287,0.9467654034612832,Relative decoupling,True,False,True,False,True,14940643.5
2005-2014,2005,2014,9,EGY,"Egypt, Arab Rep.",Global_South,Global South,2635.70305227819,3235.66246235257,2.1995658648073,2.39012321445552,0.20508372728162616,0.08308491206721902,22.76278466027486,8.66340729764481,2.3048689656545163,0.9274400069738453,0.40512678976779426,Relative decoupling,True,False,True,False,True,89314829.0
2005-2014,2005,2014,9,ESP,Spain,Europe_NorthAmerica,Europe & North America,26294.447384391,24947.8512505913,8.42628442319919,5.49369292128904,-0.0525700945566836,-0.4277552257673254,-5.12121861362671,-34.80290190343158,-0.5824095433335397,-4.641656936890115,,"Economic contraction, emissions falling",False,False,False,False,False,45056944.0
2005-2014,2005,2014,9,EST,Estonia,Europe_NorthAmerica,Europe & North America,14703.6179707772,17413.6867560212,14.813456108948,17.3074333704818,0.16916290822721436,0.1556001195625809,18.431305755019945,16.835890579426092,1.8973633157029823,1.7439220271581624,0.9198240985168195,Relative decoupling,True,False,True,False,True,1334660.0
2005-2014,2005,2014,9,ETH,Ethiopia,Global_South,Global South,290.833381425059,556.362532243867,0.0698363747100678,0.122678387639653,0.6486695874102075,0.5634111946664211,91.29940638785614,75.6654582213979,7.473529989237737,6.460223789301334,0.8685642206779297,Relative decoupling,True,False,True,False,True,89741540.0
2005-2014,2005,2014,9,FIN,Finland,Europe_NorthAmerica,Europe & North America,42529.3506920884,42502.4880199858,11.1028086409399,9.05273118506377,-0.0006318262289308763,-0.20413160643901174,-0.06316266687703687,-18.464494184982915,-0.007020045015870835,-2.242600287521579,,"Economic contraction, emissions falling",False,False,False,False,False,5353804.0
2005-2014,2005,2014,9,FJI,Fiji,Global_South,Global South,4255.45097421847,4883.24300436251,1.96151540324509,1.70000599399511,0.13760880592423952,-0.14308556248993431,14.752655686729987,-13.332008956816976,1.540735537482285,-1.5772683427420664,-1.0397994628970912,Absolute decoupling,True,True,False,False,True,899982.0
2005-2014,2005,2014,9,FRA,France,Europe_NorthAmerica,Europe & North America,34946.0372494703,36444.3949089146,6.45391402908229,4.93048874498212,0.04198259300897611,-0.2692486529233453,4.287632525393215,-23.60467271853003,0.4675629358432021,-2.9473447356937355,-6.413340235220309,Absolute decoupling,True,True,False,False,True,64746460.5
2005-2014,2005,2014,9,FSM,"Micronesia, Fed. Sts.",Global_South,Global South,2824.41492288117,2740.01667828088,0.0017951387642264,0.0018450865345584,-0.030337228858802412,0.02744385366429203,-2.9881673516366836,2.782390494114506,-0.3365128427383568,0.30539709703183426,,"Economic contraction, emissions rising",False,False,False,False,False,109904.0
2005-2014,2005,2014,9,GAB,Gabon,Global_South,Global South,7130.22505771754,6998.60545439576,4.36742182241825,3.16776342891399,-0.018631890417706742,-0.32114706707157237,-1.8459389746656174,-27.46834270384275,-0.20680686395693204,-3.505387426201334,,"Economic contraction, emissions falling",False,False,False,False,False,1720947.0
2005-2014,2005,2014,9,GBR,United Kingdom,Europe_NorthAmerica,Europe & North America,43320.5628684438,44627.8818268644,9.2634507993102,6.66445837202105,0.02973140144986175,-0.32928794993631416,3.017779252755015,-28.056417458196925,0.3308951583419928,-3.592631444294536,-11.075426447408363,Absolute decoupling,True,True,False,False,True,62510603.0
2005-2014,2005,2014,9,GEO,Georgia,Global_South,Global South,2321.60084285163,3960.35080091901,1.27593582421795,2.64568558380433,0.5340756412380729,0.72925034249204,70.58706767415268,107.35255908547994,6.1137809807845445,8.440105966543566,1.3654439300049723,Coupled expansion,True,False,False,True,False,3810941.5
2005-2014,2005,2014,9,GHA,Ghana,Global_South,Global South,1143.31178934301,1726.36930134647,0.316524627476198,0.529042716262329,0.4120914042824442,0.51366812718824,50.99724479693384,67.1410911942743,4.685238541796721,5.87344040604858,1.2464907587254013,Coupled expansion,True,False,False,True,False,25245515.0
2005-2014,2005,2014,9,GIN,Guinea,Global_South,Global South,651.359606871604,738.272274481308,0.189522990005023,0.206869669841795,0.1252508109676107,0.08757864423259898,13.343269477076491,9.152810345759232,1.4014045624937133,0.9778460213814233,0.6992261651323473,Relative decoupling,True,False,True,False,True,10359384.0
2005-2014,2005,2014,9,GMB,"Gambia, The",Global_South,Global South,658.676285443081,611.879472952196,0.199035774250961,0.223512932149642,-0.07369686944198417,0.11598469567364766,-7.104675471867861,12.29786855694499,-0.8155106269780887,1.297058608952395,,"Economic contraction, emissions rising",False,False,False,False,False,1915782.5
2005-2014,2005,2014,9,GNB,Guinea-Bissau,Global_South,Global South,595.94255560187,623.610159103365,0.199263888939153,0.195965590004606,0.04538114890642575,-0.016690938717727644,4.642662827384769,-1.655241675803154,0.5055083918805936,-0.18528301334691522,-0.3677945384799257,Absolute decoupling,True,True,False,False,True,1561353.5
2005-2014,2005,2014,9,GNQ,Equatorial Guinea,Global_South,Global South,10212.4545051498,10363.4872473549,6.75102679320686,4.08471612226645,0.014680781723383163,-0.502442377643866,1.4789073687325294,-39.49489096419161,0.1632529096351032,-5.42972062927678,-34.22449751729426,Absolute decoupling,True,True,False,False,True,1173597.5
2005-2014,2005,2014,9,GRC,Greece,Europe_NorthAmerica,Europe & North America,21880.5265835801,17903.5252440012,9.43267845080244,6.51907892218189,-0.20059940969337653,-0.3694469950397652,-18.175985501936466,-30.888358421384442,-2.2042262723016903,-4.021853985286095,,"Economic contraction, emissions falling",False,False,False,False,False,10939863.5
2005-2014,2005,2014,9,GRD,Grenada,Global_South,Global South,8162.91232124727,8206.62862112333,0.649753039167441,0.963796306031612,0.005341188730852764,0.39428762053441085,0.5355478309165829,48.332712266582,0.05936415499800951,4.478355087654795,73.82020003465776,Coupled expansion,True,False,False,True,False,111933.0
2005-2014,2005,2014,9,GRL,Greenland,Europe_NorthAmerica,Europe & North America,36681.8055890619,45545.1429414917,10.728023184333,8.54072297717382,0.21642311504449196,-0.22801364511600353,24.16276191996607,-20.388660329831044,2.433847376074194,-2.501661529464283,-1.0535549544656022,Absolute decoupling,True,True,False,False,True,56615.0
2005-2014,2005,2014,9,GTM,Guatemala,Global_South,Global South,3284.80971612832,3809.61587570091,0.898994004185174,0.926919710682339,0.14821963884616274,0.030590584799226328,15.976759840784972,3.106328447927331,1.660520778067709,0.3404736860461055,0.20638685289859812,Relative decoupling,True,False,True,False,True,14384677.0
2005-2014,2005,2014,9,GUM,Guam,Global_South,Global South,32520.3729565352,34755.2691107298,0.0018252060961883,0.0012085614493068,0.06646443646003419,-0.41226214262267824,6.872295582777155,-33.78493246156042,0.7412273284405302,-4.477360592343604,-6.202747884134639,Absolute decoupling,True,True,False,False,True,164925.5
2005-2014,2005,2014,9,GUY,Guyana,Global_South,Global South,3867.93308158647,5635.71704117947,1.94949757791288,2.73802784035087,0.3764041102448026,0.3396662079233377,45.70358179174923,40.447870844865875,4.270956796616132,3.846191416288125,0.9023977121355778,Relative decoupling,True,False,True,False,True,757571.5
2005-2014,2005,2014,9,HKG,"Hong Kong SAR, China",DevelopedAsia_Oceania,Developed Asia & Oceania,32401.3907659685,41796.8681867763,6.3120706863148,6.57781312677225,0.2546200662098439,0.04123855634189599,28.997142402529043,4.210067562038011,2.8695112979802095,0.4592575513011399,0.1619611405956883,Relative decoupling,True,False,True,False,True,7021350.0
2005-2014,2005,2014,9,HND,Honduras,Global_South,Global South,1975.85647913236,2229.24772232218,0.948804917659031,1.09616752372968,0.12066221963870483,0.14437209468568774,12.824374941498174,15.53139147236231,1.3497188943344396,1.6170696950527752,1.1964979188844418,Coupled expansion,True,False,False,True,False,8270738.5
2005-2014,2005,2014,9,HRV,Croatia,Europe_NorthAmerica,Europe & North America,11522.7905248265,11862.7609491821,5.30160818255534,4.20723258150827,0.029077302525756465,-0.23120511771395535,2.9504174672195127,-20.642332729303813,0.32360360880294703,-2.536229097418896,-7.951394993024389,Absolute decoupling,True,True,False,False,True,4255871.5
2005-2014,2005,2014,9,HTI,Haiti,Global_South,Global South,1304.33303731231,1411.76834802154,0.201859054461774,0.311214389725095,0.07915123852882555,0.4329123270407411,8.236800543717715,54.17410457752321,0.8833368014262932,4.927701479954805,5.469432128760458,Coupled expansion,True,False,False,True,False,9717254.0
2005-2014,2005,2014,9,HUN,Hungary,Europe_NorthAmerica,Europe & North America,11272.7345428122,12287.3779441033,6.06869292504807,4.55934371452648,0.08618561435211092,-0.2859645573682814,9.000863077522347,-24.87107568570268,0.96221776902774,-3.127435541830925,-3.318007993769988,Absolute decoupling,True,True,False,False,True,9960051.5
2005-2014,2005,2014,9,IDN,Indonesia,Global_South,Global South,2155.4478015921,3170.72103011429,1.57055662745946,1.95102470107868,0.38596051778865625,0.21692462597904877,47.10265902854469,24.225046519632155,4.381732904980851,2.4395555011695436,0.5620383847081273,Relative decoupling,True,False,True,False,True,244874524.5
2005-2014,2005,2014,9,IND,India,India,India,947.732565646672,1484.31640682913,1.05460489385527,1.70517686000076,0.44863725444181757,0.48050264697333345,56.617643060131414,61.6886921287862,5.111192898025019,5.484009107292076,1.0710270763652072,Coupled expansion,True,False,False,True,False,1233476756.5
2005-2014,2005,2014,9,IRL,Ireland,Europe_NorthAmerica,Europe & North America,50547.2123729763,52044.6201181887,11.3160512452902,7.75893459059544,0.029193631827174826,-0.3773771522554257,2.9623943139797992,-31.434257212075224,0.3249003477082457,-4.106385825569491,-12.926694235560818,Absolute decoupling,True,True,False,False,True,4408827.0
